"TIME","GEO","UNIT","HAZARD","WASTE","WST_OPER","Value","Flag and Footnotes"
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)","1,302",""
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","13,898",""
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)","273,663",""
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","1,761,477",""
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Recovery - recycling","1,562,089",""
"2016","Lithuania","Tonne","Non-hazardous","Total waste","Recovery - backfilling","199,388",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","11,321,117",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","4,410,950",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","4,410,950",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)","5",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - energy recovery (R1)","238,787",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling and backfilling (R2-R11)","6,671,375",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling","3,934,231",""
"2016","Luxembourg","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - backfilling","2,737,144",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Waste treatment","45,926",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","7",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Disposal - landfill (D1, D5, D12)","7",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Disposal - incineration (D10)","4",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Recovery - energy recovery (R1)","42,561",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","3,354",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Recovery - recycling","3,354",""
"2016","Luxembourg","Tonne","Hazardous","Total waste","Recovery - backfilling","0",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Waste treatment","11,275,191",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","4,410,943",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Disposal - landfill (D1, D5, D12)","4,410,943",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)","1",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)","196,226",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","6,668,021",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Recovery - recycling","3,930,877",""
"2016","Luxembourg","Tonne","Non-hazardous","Total waste","Recovery - backfilling","2,737,144",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","13,960,246",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","4,778,463",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","4,778,463",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)","80,503",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - energy recovery (R1)","1,032,554",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling and backfilling (R2-R11)","8,068,726",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling","7,558,552",""
"2016","Hungary","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - backfilling","510,174",""
"2016","Hungary","Tonne","Hazardous","Total waste","Waste treatment","341,660",""
"2016","Hungary","Tonne","Hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","69,187",""
"2016","Hungary","Tonne","Hazardous","Total waste","Disposal - landfill (D1, D5, D12)","69,187",""
"2016","Hungary","Tonne","Hazardous","Total waste","Disposal - incineration (D10)","74,222",""
"2016","Hungary","Tonne","Hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Hungary","Tonne","Hazardous","Total waste","Recovery - energy recovery (R1)","24,876",""
"2016","Hungary","Tonne","Hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","173,375",""
"2016","Hungary","Tonne","Hazardous","Total waste","Recovery - recycling","173,375",""
"2016","Hungary","Tonne","Hazardous","Total waste","Recovery - backfilling","0",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Waste treatment","13,618,586",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","4,709,276",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Disposal - landfill (D1, D5, D12)","4,709,276",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)","6,281",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)","1,007,678",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","7,895,351",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Recovery - recycling","7,385,177",""
"2016","Hungary","Tonne","Non-hazardous","Total waste","Recovery - backfilling","510,174",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","1,472,647",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","252,807",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","236,807",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)","5,451",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - other (D2-D4, D6-D7)","16,000",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - energy recovery (R1)","0",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling and backfilling (R2-R11)","1,214,389",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling","281,209",""
"2016","Malta","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - backfilling","933,180",""
"2016","Malta","Tonne","Hazardous","Total waste","Waste treatment","477",""
"2016","Malta","Tonne","Hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Disposal - landfill (D1, D5, D12)","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Disposal - incineration (D10)","477",""
"2016","Malta","Tonne","Hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Recovery - energy recovery (R1)","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Recovery - recycling","0",""
"2016","Malta","Tonne","Hazardous","Total waste","Recovery - backfilling","0",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Waste treatment","1,472,170",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","252,807",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Disposal - landfill (D1, D5, D12)","236,807",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)","4,974",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","16,000",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)","0",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","1,214,389",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Recovery - recycling","281,209",""
"2016","Malta","Tonne","Non-hazardous","Total waste","Recovery - backfilling","933,180",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","139,879,536",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","64,318,486",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","3,100,762",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)","1,223,083",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - other (D2-D4, D6-D7)","61,217,724",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - energy recovery (R1)","10,567,736",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling and backfilling (R2-R11)","63,770,231",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling","63,770,231",""
"2016","Netherlands","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - backfilling","0",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Waste treatment","5,305,777",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","1,008,182",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Disposal - landfill (D1, D5, D12)","962,796",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Disposal - incineration (D10)","330,102",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","45,386",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Recovery - energy recovery (R1)","386,016",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","3,581,477",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Recovery - recycling","3,581,477",""
"2016","Netherlands","Tonne","Hazardous","Total waste","Recovery - backfilling","0",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Waste treatment","134,573,759",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","63,310,304",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Disposal - landfill (D1, D5, D12)","2,137,966",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)","892,981",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","61,172,338",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)","10,181,720",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","60,188,754",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Recovery - recycling","60,188,754",""
"2016","Netherlands","Tonne","Non-hazardous","Total waste","Recovery - backfilling","0",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","60,028,645",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","27,544,826",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","27,544,826",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)",":","c"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - energy recovery (R1)",":","c"
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling and backfilling (R2-R11)","28,824,304",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - recycling","22,198,093",""
"2016","Austria","Tonne","Hazardous and non-hazardous - Total","Total waste","Recovery - backfilling","6,626,211",""
"2016","Austria","Tonne","Hazardous","Total waste","Waste treatment","447,240",""
"2016","Austria","Tonne","Hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","66,429",""
"2016","Austria","Tonne","Hazardous","Total waste","Disposal - landfill (D1, D5, D12)","66,429",""
"2016","Austria","Tonne","Hazardous","Total waste","Disposal - incineration (D10)",":","c"
"2016","Austria","Tonne","Hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Austria","Tonne","Hazardous","Total waste","Recovery - energy recovery (R1)",":","c"
"2016","Austria","Tonne","Hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","161,018",""
"2016","Austria","Tonne","Hazardous","Total waste","Recovery - recycling","161,018",""
"2016","Austria","Tonne","Hazardous","Total waste","Recovery - backfilling","0",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Waste treatment","59,581,405",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Disposal - landfill and other (D1-D7, D12)","27,478,397",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Disposal - landfill (D1, D5, D12)","27,478,397",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Disposal - incineration (D10)",":","c"
"2016","Austria","Tonne","Non-hazardous","Total waste","Disposal - other (D2-D4, D6-D7)","0",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Recovery - energy recovery (R1)",":","c"
"2016","Austria","Tonne","Non-hazardous","Total waste","Recovery - recycling and backfilling (R2-R11)","28,663,286",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Recovery - recycling","22,037,075",""
"2016","Austria","Tonne","Non-hazardous","Total waste","Recovery - backfilling","6,626,211",""
"2016","Poland","Tonne","Hazardous and non-hazardous - Total","Total waste","Waste treatment","163,002,317",""
"2016","Poland","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill and other (D1-D7, D12)","45,634,094",""
"2016","Poland","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - landfill (D1, D5, D12)","45,619,668",""
"2016","Poland","Tonne","Hazardous and non-hazardous - Total","Total waste","Disposal - incineration (D10)","572,271",""
